[2018-10-10T01:47:30.447] [INFO] default - [::ffff:127.0.0.1 POST /res/filelist 200 115ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)]
[2018-10-10T01:47:33.779] [INFO] default - [::1 GET /res/verify 200 2ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)]
[2018-10-10T01:53:00.405] [INFO] default - [::ffff:127.0.0.1 GET /res/snaplogin?username%3Dloki%26password%3D123123 500 4ms][ HTTP/1.0 Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G35 QQ/6.5.3.410 V1_IPH_SQ_6.5.3_1_APP_A Pixel/750 Core/UIWebView NetType/2G Mem/117]
[2018-10-10T16:47:56.277] [INFO] default - [::1 POST /res/filelist 200 86ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36]
[2018-10-10T16:47:56.815] [INFO] default - [undefined GET /res/verify 304 1ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36]
[2018-10-10T16:48:39.905] [INFO] default - [::1 GET /res/verify 200 2ms][http://localhost:8080/static/snap/pxsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36]
[2018-10-10T16:48:48.794] [INFO] default - [undefined GET /codeplay/ 304 1ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:48.852] [INFO] default - [undefined GET /codeplay/static/js/manifest.88bd60d32ba7f34dd265.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:48.852] [INFO] default - [undefined GET /codeplay/static/css/app.460a6ee1d802445d9efca758512053b3.css 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:48.854] [INFO] default - [undefined GET /codeplay/static/js/app.ffe78f070bbbc748a45f.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:48.855] [INFO] default - [undefined GET /codeplay/static/js/vendor.7c06c1328ce4f4de2f68.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.114] [INFO] default - [undefined GET /codeplay/static/js/13.209ff00fa2d8634b64f8.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.115] [INFO] default - [undefined GET /codeplay/static/js/2.c10bade8969583102b11.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.117] [INFO] default - [undefined GET /codeplay/static/js/0.bf19ce26d35794eea297.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.342] [INFO] default - [undefined GET /codeplay/static/img/logo_02.36b87bc.png 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.343] [INFO] default - [undefined GET /codeplay/static/img/qr_code01.1707b53.jpg 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.344] [INFO] default - [undefined GET /codeplay/static/img/qr_code02.f1cd7b4.jpg 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:49.346] [INFO] default - [undefined GET /res/verify 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.491] [INFO] default - [undefined GET /codeplay/ 304 1ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.542] [INFO] default - [undefined GET /codeplay/static/css/app.460a6ee1d802445d9efca758512053b3.css 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.547] [INFO] default - [undefined GET /codeplay/static/js/app.ffe78f070bbbc748a45f.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.548] [INFO] default - [undefined GET /codeplay/static/js/manifest.88bd60d32ba7f34dd265.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.549] [INFO] default - [undefined GET /codeplay/static/js/vendor.7c06c1328ce4f4de2f68.js 304 3ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.813] [INFO] default - [undefined GET /codeplay/static/js/0.bf19ce26d35794eea297.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.815] [INFO] default - [undefined GET /codeplay/static/js/6.de0d7934fdbff8f204d4.js 200 4ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.816] [INFO] default - [undefined GET /codeplay/static/js/7.003607541dd61576f5e0.js 200 4ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.951] [INFO] default - [undefined GET /codeplay/static/snap/playsnap.html 200 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:48:59.973] [INFO] default - [undefined GET /res/verify 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.105] [INFO] default - [::1 POST /res/filelist 200 130ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.153] [INFO] default - [::ffff:127.0.0.1 POST /res/filelist 200 175ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.162] [INFO] default - [undefined GET /codeplay/static/snap/manykit/jquery-3.2.1.min.js 200 6ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.257] [INFO] default - [::ffff:127.0.0.1 POST /res/getfile 200 283ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.332] [INFO] default - [::1 POST /res/filelist 200 177ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.405] [INFO] default - [undefined GET /codeplay/static/snap/morphic.js 200 18ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.429] [INFO] default - [undefined GET /codeplay/static/snap/widgets.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.450] [INFO] default - [::ffff:127.0.0.1 POST /res/getfile 200 294ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.456] [INFO] default - [::ffff:127.0.0.1 GET /codeplay/static/snap/blocks.js 200 4ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.561] [INFO] default - [undefined GET /codeplay/static/snap/manykit/blocks.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.598] [INFO] default - [undefined GET /codeplay/static/snap/manykit/arduino.js 200 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.610] [INFO] default - [undefined GET /codeplay/static/snap/threads.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.645] [INFO] default - [undefined GET /codeplay/static/snap/manykit/threads.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.689] [INFO] default - [undefined GET /codeplay/static/snap/objects.js 200 5ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:00.708] [INFO] default - [undefined GET /codeplay/static/snap/manykit/objects.js 200 3ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.164] [INFO] default - [::1 GET /codeplay/static/snap/gui.js 200 4ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.420] [INFO] default - [undefined GET /codeplay/static/snap/manykit/playergui.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.478] [INFO] default - [undefined GET /codeplay/static/snap/paint.js 200 0ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.519] [INFO] default - [undefined GET /codeplay/static/snap/lists.js 200 3ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.529] [INFO] default - [undefined GET /codeplay/static/snap/byob.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.601] [INFO] default - [undefined GET /codeplay/static/snap/tables.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.648] [INFO] default - [undefined GET /codeplay/static/snap/xml.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.651] [INFO] default - [undefined GET /codeplay/static/snap/symbols.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.694] [INFO] default - [undefined GET /codeplay/static/snap/store.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.696] [INFO] default - [undefined GET /codeplay/static/snap/locale.js 200 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.785] [INFO] default - [undefined GET /codeplay/static/snap/manykit/locale.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.830] [INFO] default - [undefined GET /codeplay/static/snap/cloud.js 200 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.879] [INFO] default - [undefined GET /codeplay/static/snap/manykit/cloud.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:01.943] [INFO] default - [undefined GET /codeplay/static/snap/sha512.js 200 5ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.028] [INFO] default - [undefined GET /codeplay/static/snap/FileSaver.min.js 200 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.074] [INFO] default - [undefined GET /codeplay/static/snap/manykit/base64.js 200 2ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.121] [INFO] default - [undefined GET /res/verify 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.167] [INFO] default - [undefined GET /codeplay/static/localpic.png 200 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.300] [INFO] default - [undefined GET /codeplay/static/img/qr_code01.1707b53.jpg 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.346] [INFO] default - [undefined GET /codeplay/static/img/qr_code02.f1cd7b4.jpg 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:02.395] [INFO] default - [undefined GET /codeplay/static/snap/player.png 200 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:03.510] [INFO] default - [undefined GET /res/verify 304 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:03.903] [INFO] default - [::ffff:127.0.0.1 GET /codeplay/static/snap/manykit/manykit.png 200 4ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:04.040] [INFO] default - [undefined GET /codeplay/static/bianchengwan.ico 304 4ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:04.088] [INFO] default - [::1 POST /res/getfile 200 189ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:49:54.171] [INFO] default - [::ffff:127.0.0.1 POST /res/filelist 200 108ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36]
[2018-10-10T16:49:55.663] [INFO] default - [::1 GET /res/verify 200 2ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36]
[2018-10-10T16:50:54.073] [INFO] default - [::ffff:127.0.0.1 POST /res/getfile 200 1ms][http://localhost:8080/ HTTP/1.0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36]
[2018-10-10T16:50:54.564] [INFO] default - [::1 GET /res/verify 200 2ms][http://localhost:8080/static/snap/pxsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36]
[2018-10-10T16:51:03.513] [INFO] default - [undefined GET /codeplay/ 304 2ms][http://www.manykit.com/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.566] [INFO] default - [undefined GET /codeplay/static/css/app.460a6ee1d802445d9efca758512053b3.css 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.606] [INFO] default - [undefined GET /codeplay/static/js/vendor.7c06c1328ce4f4de2f68.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.607] [INFO] default - [undefined GET /codeplay/static/js/manifest.88bd60d32ba7f34dd265.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.610] [INFO] default - [undefined GET /codeplay/static/js/app.ffe78f070bbbc748a45f.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.858] [INFO] default - [undefined GET /codeplay/static/js/7.003607541dd61576f5e0.js 304 1ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.862] [INFO] default - [undefined GET /codeplay/static/js/0.bf19ce26d35794eea297.js 304 4ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.863] [INFO] default - [undefined GET /codeplay/static/js/6.de0d7934fdbff8f204d4.js 304 2ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.967] [INFO] default - [undefined GET /res/verify 304 3ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:03.971] [INFO] default - [undefined GET /codeplay/static/snap/playsnap.html 304 6ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.112] [INFO] default - [::ffff:127.0.0.1 POST /res/filelist 200 147ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.149] [INFO] default - [::1 POST /res/getfile 200 183ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.186] [INFO] default - [::ffff:127.0.0.1 POST /res/filelist 200 41ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.198] [INFO] default - [undefined GET /res/verify 304 50ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.199] [INFO] default - [::1 POST /res/filelist 200 52ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.208] [INFO] default - [undefined GET /codeplay/static/snap/manykit/jquery-3.2.1.min.js 304 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.225] [INFO] default - [::ffff:127.0.0.1 POST /res/getfile 200 78ms][http://www.manykit.com/codeplay/ HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
[2018-10-10T16:51:04.249] [INFO] default - [undefined GET /codeplay/static/snap/widgets.js 304 1ms][http://www.manykit.com/codeplay/static/snap/playsnap.html HTTP/1.0 Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36]
